Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price
2020,5,1.437050473,103.8009426,730645.0,NORTH REGION,WOODLANDS,WOODLANDS EAST,645.0,WOODLANDS RING RD,5 ROOM,IMPROVED,4,6,121,1998,77,Admiralty MRT Station,391.2604273,17932.32,SEMBAWANG,PAP,420000
2020,5,1.435565379,103.7980902,730662.0,NORTH REGION,WOODLANDS,WOODLANDS EAST,662.0,WOODLANDS RING RD,4 ROOM,MODEL A,10,12,101,1998,77,Admiralty MRT Station,642.4059605,17879.01759,SEMBAWANG,PAP,345000
2020,5,1.441907412,103.7972342,730712.0,NORTH REGION,WOODLANDS,WOODLANDS EAST,712.0,WOODLANDS DR 70,5 ROOM,IMPROVED,4,6,119,1996,75,Admiralty MRT Station,442.7295735,18572.80302,SEMBAWANG,PAP,395000
2020,5,1.442507136,103.7953046,730746.0,NORTH REGION,WOODLANDS,WOODLANDS EAST,746.0,WOODLANDS CIRCLE,4 ROOM,MODEL A,10,12,103,1998,77,Admiralty MRT Station,667.3661966,18705.98892,SEMBAWANG,PAP,315000
2020,5,1.442394113,103.8028495,730793.0,NORTH REGION,WOODLANDS,WOODLANDS EAST,793.0,WOODLANDS AVE 6,5 ROOM,IMPROVED,1,3,122,1997,76,Admiralty MRT Station,287.5017917,18431.31974,SEMBAWANG,PAP,400000
2020,5,1.442574491,103.8035941,730794.0,NORTH REGION,WOODLANDS,WOODLANDS EAST,794.0,WOODLANDS DR 72,5 ROOM,IMPROVED,10,12,121,1998,77,Admiralty MRT Station,363.5499682,18426.34777,SEMBAWANG,PAP,430000
2020,5,1.447469801,103.8032271,732782.0,NORTH REGION,WOODLANDS,WOODLANDS EAST,,WOODLANDS CRES,4 ROOM,MODEL A,13,15,92,2015,94,Admiralty MRT Station,800.5658602,18956.81831,SEMBAWANG,PAP,425000
2020,5,1.447466503,103.8026613,731782.0,NORTH REGION,WOODLANDS,WOODLANDS EAST,,WOODLANDS CRES,5 ROOM,IMPROVED,1,3,112,2015,94,Admiralty MRT Station,782.9263191,18974.33454,SEMBAWANG,PAP,428000
2020,5,1.443871798,103.8018334,733788.0,NORTH REGION,WOODLANDS,WOODLANDS EAST,,WOODLANDS CRES,EXECUTIVE,APARTMENT,1,3,141,1999,78,Admiralty MRT Station,374.9668382,18620.74311,SEMBAWANG,PAP,538000
2020,5,1.431063955,103.7904541,732570.0,NORTH REGION,WOODLANDS,WOODLANDS SOUTH,,WOODLANDS AVE 1,4 ROOM,MODEL A,7,9,92,2013,92,Woodlands South MRT Station,469.5588006,17717.22411,MARSILING-YEW TEE,PAP,440000
2020,5,1.441096275,103.7792761,730013.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,13.0,MARSILING LANE,3 ROOM,IMPROVED,13,15,65,1976,55,Woodlands North MRT Station,985.7647559,19231.4563,MARSILING-YEW TEE,PAP,235000
2020,5,1.433028868,103.7731341,730162.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,162.0,WOODLANDS ST 13,5 ROOM,IMPROVED,4,6,121,1985,64,Marsiling MRT Station,118.7754919,18731.81774,MARSILING-YEW TEE,PAP,390000
2020,5,1.418070552,103.8440833,761504.0,NORTH REGION,YISHUN,LOWER SELETAR,,YISHUN ST 51,3 ROOM,MODEL A,7,9,68,2016,95,Khatib MRT Station,1237.98563,14956.99004,NEE SOON,PAP,295000
2020,5,1.419237545,103.8442279,763505.0,NORTH REGION,YISHUN,LOWER SELETAR,,YISHUN ST 51,4 ROOM,MODEL A,4,6,93,2016,95,Khatib MRT Station,1268.422488,15084.99748,NEE SOON,PAP,370000
2020,5,1.418844596,103.8448245,761505.0,NORTH REGION,YISHUN,LOWER SELETAR,,YISHUN ST 51,5 ROOM,IMPROVED,13,15,112,2016,95,Khatib MRT Station,1328.002196,15038.27861,NEE SOON,PAP,540000
2020,5,1.431084969,103.8402478,760306.0,NORTH REGION,YISHUN,YISHUN EAST,306.0,YISHUN CTRL,5 ROOM,IMPROVED,7,9,122,1987,66,Yishun MRT Station,611.0376351,16420.61084,NEE SOON,PAP,480000
2020,5,1.430467857,103.8434667,760332.0,NORTH REGION,YISHUN,YISHUN EAST,332.0,YISHUN RING RD,5 ROOM,IMPROVED,10,12,122,1988,67,Yishun MRT Station,948.4439401,16329.5297,NEE SOON,PAP,435000
2020,5,1.428475919,103.844071,760345.0,NORTH REGION,YISHUN,YISHUN EAST,345.0,YISHUN AVE 11,4 ROOM,MODEL A,4,6,104,1988,67,Yishun MRT Station,1014.553443,16106.09033,NEE SOON,PAP,318000
2020,5,1.429467692,103.8491714,760391.0,NORTH REGION,YISHUN,YISHUN EAST,391.0,YISHUN AVE 6,EXECUTIVE,APARTMENT,10,12,142,1988,67,Yishun MRT Station,1576.509693,16197.38251,NEE SOON,PAP,553000
2020,5,1.419606825,103.8472882,761431.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 1,5 ROOM,IMPROVED,10,12,112,2015,94,Khatib MRT Station,1611.179943,15111.88175,NEE SOON,PAP,485000
2020,5,1.42033318,103.8471024,762431.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 1,3 ROOM,MODEL A,4,6,67,2015,94,Khatib MRT Station,1605.125361,15192.78526,NEE SOON,PAP,285000
2020,5,1.423258712,103.849155,763424.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 11,4 ROOM,MODEL A,10,12,92,2015,94,Yishun MRT Station,1716.755925,15510.92947,NEE SOON,PAP,397000
2020,5,1.434505929,103.843292,761317.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 9,5 ROOM,IMPROVED,7,9,112,2015,94,Yishun MRT Station,1078.833065,16776.44083,NEE SOON,PAP,535888
2020,5,1.433678336,103.8438713,762318.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 9,4 ROOM,MODEL A,13,15,92,2015,94,Yishun MRT Station,1092.175435,16681.74067,NEE SOON,PAP,442000
2020,5,1.433280527,103.8444368,761335.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN ST 31,4 ROOM,MODEL A,1,3,92,2015,94,Yishun MRT Station,1132.133597,16634.79875,NEE SOON,PAP,373888
2020,5,1.432923061,103.8434727,763316.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 9,4 ROOM,MODEL A,7,9,92,2015,94,Yishun MRT Station,1017.862604,16600.59755,NEE SOON,PAP,428000
2020,5,1.420197193,103.8465045,763431.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 1,3 ROOM,MODEL A,7,9,67,2015,94,Khatib MRT Station,1536.91569,15179.94937,NEE SOON,PAP,307000
2020,5,1.42714143,103.8422313,763348.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 11,4 ROOM,DBSS,4,6,92,2013,92,Yishun MRT Station,843.4854153,15970.34525,NEE SOON,PAP,510000
2020,5,1.43248777,103.8443674,763335.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN ST 31,5 ROOM,IMPROVED,13,15,112,2015,94,Yishun MRT Station,1094.929391,16547.59086,NEE SOON,PAP,550000
2020,5,1.434505929,103.843292,761317.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 9,5 ROOM,IMPROVED,7,9,112,2015,94,Yishun MRT Station,1078.833065,16776.44083,NEE SOON,PAP,530000
2020,5,1.430597111,103.8444648,761342.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN RING RD,5 ROOM,PREMIUM APARTMENT,10,12,117,2016,95,Yishun MRT Station,1060.437366,16338.25304,NEE SOON,PAP,578000
2020,5,1.419495702,103.8459734,763432.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 1,5 ROOM,IMPROVED,4,6,112,2015,94,Khatib MRT Station,1464.734556,15104.63436,NEE SOON,PAP,455000
2020,5,1.419795164,103.8461741,764432.0,NORTH REGION,YISHUN,YISHUN EAST,,YISHUN AVE 1,5 ROOM,IMPROVED,1,3,112,2015,94,Khatib MRT Station,1492.340764,15136.86395,NEE SOON,PAP,430000
2020,5,1.418396804,103.8377393,760629.0,NORTH REGION,YISHUN,YISHUN SOUTH,629.0,YISHUN ST 61,4 ROOM,MODEL A,4,6,105,1988,67,Khatib MRT Station,541.3810814,15047.3572,NEE SOON,PAP,380000
2020,5,1.420816854,103.838166,760641.0,NORTH REGION,YISHUN,YISHUN SOUTH,641.0,YISHUN ST 61,3 ROOM,SIMPLIFIED,10,12,64,1992,71,Khatib MRT Station,690.8170642,15309.02177,NEE SOON,PAP,242000
2020,5,1.416042708,103.8330865,760837.0,NORTH REGION,YISHUN,YISHUN SOUTH,837.0,YISHUN ST 81,EXECUTIVE,MAISONETTE,1,3,145,1988,67,Khatib MRT Station,148.7173654,14850.16752,NEE SOON,PAP,652888
2020,5,1.432218081,103.8275202,760107.0,NORTH REGION,YISHUN,YISHUN WEST,107.0,YISHUN RING RD,3 ROOM,NEW GENERATION,1,3,67,1982,61,Yishun MRT Station,887.6724186,16710.65753,NEE SOON,PAP,247000
2020,5,1.43321264,103.8286175,760111.0,NORTH REGION,YISHUN,YISHUN WEST,111.0,YISHUN RING RD,4 ROOM,NEW GENERATION,7,9,93,1982,61,Yishun MRT Station,824.0319706,16800.47033,NEE SOON,PAP,325000
2020,5,1.434572639,103.8317969,760123.0,NORTH REGION,YISHUN,YISHUN WEST,123.0,YISHUN ST 11,3 ROOM,NEW GENERATION,4,6,68,1985,64,Yishun MRT Station,670.2066426,16900.08479,NEE SOON,PAP,265000
2020,5,1.437603214,103.8324682,760175.0,NORTH REGION,YISHUN,YISHUN WEST,175.0,YISHUN AVE 7,5 ROOM,IMPROVED,4,6,131,1986,65,Canberra MRT Station,678.9848806,17223.21863,NEE SOON,PAP,420000
2020,5,1.426210966,103.8277041,760716.0,NORTH REGION,YISHUN,YISHUN WEST,716.0,YISHUN ST 71,3 ROOM,SIMPLIFIED,7,9,64,1987,66,Yishun MRT Station,887.6161281,16051.78758,NEE SOON,PAP,250000
2020,5,1.42681828,103.8285128,760718.0,NORTH REGION,YISHUN,YISHUN WEST,718.0,YISHUN ST 71,3 ROOM,SIMPLIFIED,7,9,64,1987,66,Yishun MRT Station,778.6107172,16103.62303,NEE SOON,PAP,245000
2020,5,1.426987042,103.8346275,760753.0,NORTH REGION,YISHUN,YISHUN WEST,753.0,YISHUN ST 72,3 ROOM,SIMPLIFIED,1,3,65,1986,65,Yishun MRT Station,274.8081923,16029.10477,NEE SOON,PAP,250000
2020,5,1.37357054,103.8515513,560521.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,521.0,ANG MO KIO AVE 5,5 ROOM,IMPROVED,22,24,118,1980,59,Ang Mo Kio MRT Station,459.3477333,10014.86504,ANG MO KIO,PAP,640000
2020,5,1.372941936,103.8528664,560523.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,523.0,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,4,6,68,1980,59,Ang Mo Kio MRT Station,496.247362,9946.845782,ANG MO KIO,PAP,270000
2020,5,1.374058463,103.8541682,560534.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,534.0,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,68,1980,59,Ang Mo Kio MRT Station,686.5306679,10073.83627,ANG MO KIO,PAP,260000
2020,5,1.375200096,103.8530598,560537.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,537.0,ANG MO KIO AVE 5,4 ROOM,NEW GENERATION,10,12,92,1980,59,Ang Mo Kio MRT Station,700.773083,10196.89492,ANG MO KIO,PAP,375000
2020,5,1.375374291,103.8542588,560539.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,539.0,ANG MO KIO AVE 10,5 ROOM,IMPROVED,19,21,118,1980,59,Ang Mo Kio MRT Station,797.3003973,10219.58167,ANG MO KIO,PAP,545000
2020,5,1.371975713,103.8531509,562588.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,,ANG MO KIO ST 52,5 ROOM,DBSS,10,12,112,2011,90,Ang Mo Kio MRT Station,459.2322764,9840.63413,ANG MO KIO,PAP,835000
2020,5,1.361677671,103.8547265,560404.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,404.0,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,82,1979,58,Ang Mo Kio MRT Station,1078.918914,8708.126436,ANG MO KIO,PAP,295000
2020,5,1.362004539,103.8538799,560406.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,406.0,ANG MO KIO AVE 10,2 ROOM,IMPROVED,7,9,44,1979,58,Ang Mo Kio MRT Station,999.9415948,8740.633473,ANG MO KIO,PAP,203000
2020,5,1.363525812,103.8536753,560413.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,413.0,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,4,6,92,1979,58,Ang Mo Kio MRT Station,843.7183201,8908.054283,ANG MO KIO,PAP,380000
2020,5,1.368760588,103.8517711,560423.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,423.0,ANG MO KIO AVE 3,4 ROOM,MODEL A,4,6,108,1993,72,Ang Mo Kio MRT Station,278.3126983,9483.110835,ANG MO KIO,PAP,540000
2020,5,1.367200276,103.8532474,560437.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,437.0,ANG MO KIO AVE 10,5 ROOM,IMPROVED,10,12,119,1979,58,Ang Mo Kio MRT Station,509.7777965,9312.956723,ANG MO KIO,PAP,560000
2020,5,1.366339477,103.8591223,560460.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,460.0,ANG MO KIO AVE 10,5 ROOM,IMPROVED,10,12,120,1980,59,Ang Mo Kio MRT Station,1136.128842,9256.279759,ANG MO KIO,PAP,540000
2020,5,1.371785181,103.8359657,560113.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,113.0,ANG MO KIO AVE 4,4 ROOM,NEW GENERATION,1,3,92,1978,57,Mayflower MRT Station,75.87869033,9964.631006,KEBUN BARU,PAP,370000
2020,5,1.373295936,103.8354757,560118.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,118.0,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,10,12,74,1978,57,Mayflower MRT Station,236.3035434,10138.58372,KEBUN BARU,PAP,282000
2020,5,1.371223221,103.8435933,560127.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,127.0,ANG MO KIO AVE 3,5 ROOM,ADJOINED FLAT,7,9,134,1978,57,Ang Mo Kio MRT Station,678.9679354,9792.901773,YIO CHU KANG,PAP,560000
2020,5,1.374694232,103.8364629,560172.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,172.0,ANG MO KIO AVE 4,3 ROOM,IMPROVED,4,6,60,1986,65,Mayflower MRT Station,357.4631049,10272.65472,KEBUN BARU,PAP,248000
2020,5,1.366227071,103.8500859,560314.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,314.0,ANG MO KIO AVE 3,2 ROOM,IMPROVED,7,9,44,1978,57,Ang Mo Kio MRT Station,413.9540608,9203.814444,ANG MO KIO,PAP,210000
2020,5,1.367908494,103.8477141,560323.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,323.0,ANG MO KIO AVE 3,2 ROOM,IMPROVED,4,6,44,1977,56,Ang Mo Kio MRT Station,303.6758514,9397.223335,ANG MO KIO,PAP,218000
2020,5,1.367052844,103.8469874,560327.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,327.0,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,10,12,98,1977,56,Ang Mo Kio MRT Station,428.0856123,9306.516015,ANG MO KIO,PAP,406000
2020,5,1.361670308,103.8519555,560332.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,332.0,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,1,3,68,1981,60,Ang Mo Kio MRT Station,951.7880535,8699.264664,ANG MO KIO,PAP,278000
2020,5,1.3785821,103.8367603,560608.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,608.0,ANG MO KIO AVE 5,EXECUTIVE,ADJOINED FLAT,4,6,178,1980,59,Lentor MRT Station,773.9853964,10692.12859,YIO CHU KANG,PAP,1030000
2020,5,1.381561712,103.8400023,560624.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,624.0,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,1,3,68,1980,59,Yio Chu Kang MRT Station,550.7347999,10970.73594,YIO CHU KANG,PAP,228000
2020,5,1.380104651,103.8404087,560629.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,629.0,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,4,6,67,1981,60,Yio Chu Kang MRT Station,537.0758673,10805.53193,YIO CHU KANG,PAP,255000
2020,5,1.381204474,103.8425138,560633.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,633.0,ANG MO KIO AVE 6,3 ROOM,NEW GENERATION,10,12,67,1985,64,Yio Chu Kang MRT Station,277.598107,10902.88355,YIO CHU KANG,PAP,300000
2020,5,1.37769118,103.8427452,560650.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,650.0,ANG MO KIO ST 61,3 ROOM,MODEL A,13,15,67,2015,94,Yio Chu Kang MRT Station,511.924069,10513.66139,YIO CHU KANG,PAP,450000
2020,5,1.375423473,103.8947287,530421.0,NORTH-EAST REGION,HOUGANG,HOUGANG EAST,421.0,HOUGANG AVE 10,4 ROOM,MODEL A,4,6,113,1989,68,Hougang MRT Station,526.2720039,11304.9562,ALJUNIED,WP,450000
2020,5,1.375774046,103.8999657,532475.0,NORTH-EAST REGION,HOUGANG,HOUGANG EAST,,UPP SERANGOON CRES,4 ROOM,DBSS,16,18,92,2014,93,Hougang MRT Station,978.8556549,11600.40216,ALJUNIED,WP,635000
2020,5,1.375182544,103.900406,537475.0,NORTH-EAST REGION,HOUGANG,HOUGANG EAST,,UPP SERANGOON CRES,5 ROOM,DBSS,10,12,112,2014,93,Hougang MRT Station,991.3305616,11565.6765,ALJUNIED,WP,740000
2020,5,1.375774046,103.8999657,532475.0,NORTH-EAST REGION,HOUGANG,HOUGANG EAST,,UPP SERANGOON CRES,5 ROOM,DBSS,10,12,109,2014,93,Hougang MRT Station,978.8556549,11600.40216,ALJUNIED,WP,750000
2020,5,1.378010013,103.9010708,532471.0,NORTH-EAST REGION,HOUGANG,HOUGANG EAST,,UPP SERANGOON CRES,4 ROOM,MODEL A,1,3,92,2015,94,Buangkok MRT Station,1034.987215,11876.464,ALJUNIED,WP,422888
2020,5,1.375218194,103.8999953,533475.0,NORTH-EAST REGION,HOUGANG,HOUGANG EAST,,UPP SERANGOON CRES,5 ROOM,DBSS,10,12,112,2014,93,Hougang MRT Station,952.1467069,11547.62875,ALJUNIED,WP,780000
2020,5,1.374039851,103.8843911,530665.0,NORTH-EAST REGION,HOUGANG,HOUGANG WEST,665.0,HOUGANG AVE 4,3 ROOM,MODEL A,4,6,74,1988,67,Hougang MRT Station,939.5945183,10719.19578,ANG MO KIO,PAP,268000
2020,5,1.365667331,103.8948537,530311.0,NORTH-EAST REGION,HOUGANG,KANGKAR,311.0,HOUGANG AVE 5,3 ROOM,NEW GENERATION,13,15,83,1983,62,Hougang MRT Station,680.1531813,10346.53718,HOUGANG,WP,335000
2020,5,1.377328452,103.9042122,532476.0,NORTH-EAST REGION,HOUGANG,KANGKAR,,UPP SERANGOON VIEW,4 ROOM,PREMIUM APARTMENT,7,9,92,2016,95,Buangkok MRT Station,1377.883451,11977.80142,ALJUNIED,WP,515000
2020,5,1.377328452,103.9042122,532476.0,NORTH-EAST REGION,HOUGANG,KANGKAR,,UPP SERANGOON VIEW,5 ROOM,PREMIUM APARTMENT,4,6,115,2016,95,Buangkok MRT Station,1377.883451,11977.80142,ALJUNIED,WP,720000
2020,5,1.377949571,103.904346,533476.0,NORTH-EAST REGION,HOUGANG,KANGKAR,,UPP SERANGOON VIEW,4 ROOM,PREMIUM APARTMENT,16,18,92,2016,95,Buangkok MRT Station,1362.386846,12044.94918,ALJUNIED,WP,580000
2020,5,1.377328452,103.9042122,532476.0,NORTH-EAST REGION,HOUGANG,KANGKAR,,UPP SERANGOON VIEW,4 ROOM,PREMIUM APARTMENT,19,21,92,2016,95,Buangkok MRT Station,1377.883451,11977.80142,ALJUNIED,WP,568000
2020,5,1.365882221,103.8873871,530712.0,NORTH-EAST REGION,HOUGANG,KOVAN,712.0,HOUGANG AVE 2,EXECUTIVE,MAISONETTE,4,6,156,1986,65,Kovan MRT Station,681.5145901,10006.0395,HOUGANG,WP,625000
2020,5,1.352908458,103.8889723,530114.0,NORTH-EAST REGION,HOUGANG,LORONG AH SOO,114.0,HOUGANG AVE 1,3 ROOM,NEW GENERATION,7,9,68,1982,61,Kovan MRT Station,914.0296518,8793.879381,ALJUNIED,WP,248000
2020,5,1.351492286,103.8832399,530145.0,NORTH-EAST REGION,HOUGANG,LORONG AH SOO,145.0,LOR AH SOO,EXECUTIVE,MAISONETTE,7,9,148,1984,63,Kovan MRT Station,981.7881007,8366.208974,ALJUNIED,WP,700000
2020,5,1.35076271,103.8875481,530133.0,NORTH-EAST REGION,HOUGANG,TAI SENG,133.0,LOR AH SOO,4 ROOM,MODEL A,1,3,104,1985,64,Kovan MRT Station,1077.273878,8509.786227,ALJUNIED,WP,360000
2020,5,1.373958248,103.8796952,530939.0,NORTH-EAST REGION,HOUGANG,TRAFALGAR,939.0,HOUGANG ST 92,5 ROOM,IMPROVED,1,3,121,1998,77,Hougang MRT Station,1442.168564,10542.46049,ANG MO KIO,PAP,430000
2020,5,1.378183076,103.8786414,530967.0,NORTH-EAST REGION,HOUGANG,TRAFALGAR,967.0,HOUGANG AVE 9,EXECUTIVE,APARTMENT,1,3,137,1999,78,Buangkok MRT Station,1692.849637,10955.88249,ANG MO KIO,PAP,575000
2020,5,1.378229936,103.8796963,530971.0,NORTH-EAST REGION,HOUGANG,TRAFALGAR,971.0,HOUGANG ST 91,5 ROOM,IMPROVED,13,15,116,1999,78,Buangkok MRT Station,1579.810392,10994.02894,ANG MO KIO,PAP,480000
2020,5,1.401361539,103.9011272,822208.0,NORTH-EAST REGION,PUNGGOL,MATILDA,,PUNGGOL PL,3 ROOM,MODEL A,4,6,67,2014,93,Sengkang MRT Station,1239.713379,14214.09142,PUNGGOL WEST,PAP,340000
2020,5,1.39930949,103.9007923,823209.0,NORTH-EAST REGION,PUNGGOL,MATILDA,,PUNGGOL PL,2 ROOM,MODEL A,10,12,46,2014,93,Sengkang MRT Station,1028.532022,13990.73323,PUNGGOL WEST,PAP,255000
2020,5,1.40482605,103.8983017,824265.0,NORTH-EAST REGION,PUNGGOL,MATILDA,,PUNGGOL WAY,5 ROOM,IMPROVED,10,12,112,2015,94,Sengkang MRT Station,1485.463811,14450.82063,PUNGGOL WEST,PAP,593888
2020,5,1.402733475,103.9004635,824272.0,NORTH-EAST REGION,PUNGGOL,MATILDA,,PUNGGOL WALK,4 ROOM,PREMIUM APARTMENT,10,12,93,2014,93,Sengkang MRT Station,1340.488251,14325.52049,PUNGGOL WEST,PAP,530000
2020,5,1.404141932,103.8963636,823258.0,NORTH-EAST REGION,PUNGGOL,MATILDA,,PUNGGOL FIELD,5 ROOM,IMPROVED,7,9,113,2016,95,Sengkang MRT Station,1379.83138,14303.28613,PUNGGOL WEST,PAP,600000
2020,5,1.400286679,103.9010124,821207.0,NORTH-EAST REGION,PUNGGOL,MATILDA,,PUNGGOL PL,4 ROOM,MODEL A,7,9,92,2014,93,Sengkang MRT Station,1131.831519,14099.71381,PUNGGOL WEST,PAP,455000
2020,5,1.401759843,103.8999444,821211.0,NORTH-EAST REGION,PUNGGOL,MATILDA,,PUNGGOL WALK,4 ROOM,MODEL A,13,15,95,2014,93,Sengkang MRT Station,1218.604113,14203.96338,PUNGGOL WEST,PAP,520000
2020,5,1.400309003,103.8980751,821213.0,NORTH-EAST REGION,PUNGGOL,MATILDA,,PUNGGOL WALK,4 ROOM,MODEL A,13,15,93,2015,94,Sengkang MRT Station,995.2022926,13976.9773,PUNGGOL WEST,PAP,440000
2020,5,1.404141932,103.8963636,823258.0,NORTH-EAST REGION,PUNGGOL,MATILDA,,PUNGGOL FIELD,4 ROOM,MODEL A,10,12,93,2016,95,Sengkang MRT Station,1379.83138,14303.28613,PUNGGOL WEST,PAP,478000
2020,5,1.399660814,103.9072345,824196.0,NORTH-EAST REGION,PUNGGOL,PUNGGOL FIELD,,PUNGGOL FIELD,5 ROOM,IMPROVED,7,9,110,2003,82,Sengkang MRT Station,1576.61939,14323.16846,PASIR RIS-PUNGGOL,PAP,435000
2020,5,1.393224665,103.9140677,822169.0,NORTH-EAST REGION,PUNGGOL,PUNGGOL FIELD,,PUNGGOL FIELD,4 ROOM,MODEL A,7,9,93,2014,93,Sengkang MRT Station,2074.952422,14047.94401,PASIR RIS-PUNGGOL,PAP,440000
2020,5,1.395397332,103.910034,823110.0,NORTH-EAST REGION,PUNGGOL,PUNGGOL FIELD,,PUNGGOL FIELD,5 ROOM,IMPROVED,10,12,110,2003,82,Sengkang MRT Station,1670.106771,14042.38308,PASIR RIS-PUNGGOL,PAP,460000
2020,5,1.407761431,103.900999,821308.0,NORTH-EAST REGION,PUNGGOL,PUNGGOL TOWN CENTRE,,PUNGGOL WALK,4 ROOM,PREMIUM APARTMENT,16,18,92,2016,95,Punggol MRT Station,1291.769517,14862.92978,PUNGGOL WEST,PAP,565000
2020,5,1.407730871,103.8995384,822308.0,NORTH-EAST REGION,PUNGGOL,PUNGGOL TOWN CENTRE,,PUNGGOL WALK,4 ROOM,PREMIUM APARTMENT,4,6,92,2016,95,Punggol MRT Station,1425.515049,14800.0633,PUNGGOL WEST,PAP,528000
2020,5,1.406191183,103.9116993,822671.0,NORTH-EAST REGION,PUNGGOL,WATERWAY EAST,,EDGEFIELD PLAINS,4 ROOM,MODEL A,1,3,90,2015,94,Punggol MRT Station,980.9469115,15190.03491,PASIR RIS-PUNGGOL,PAP,425000
2020,5,1.398792102,103.9166252,822641.0,NORTH-EAST REGION,PUNGGOL,WATERWAY EAST,,PUNGGOL DR,5 ROOM,PREMIUM APARTMENT,10,12,110,2005,84,Punggol MRT Station,1923.497771,14723.70435,PASIR RIS-PUNGGOL,PAP,460888
2020,5,1.407437024,103.9111965,823672.0,NORTH-EAST REGION,PUNGGOL,WATERWAY EAST,,EDGEFIELD PLAINS,2 ROOM,MODEL A,16,18,44,2015,94,Punggol MRT Station,836.1359175,15289.21148,PASIR RIS-PUNGGOL,PAP,260000
2020,5,1.401796725,103.9152781,822666.0,NORTH-EAST REGION,PUNGGOL,WATERWAY EAST,,PUNGGOL DR,5 ROOM,PREMIUM APARTMENT,13,15,113,2016,95,Punggol MRT Station,1559.379567,14941.48946,PASIR RIS-PUNGGOL,PAP,670000
2020,5,1.402110703,103.9149166,822667.0,NORTH-EAST REGION,PUNGGOL,WATERWAY EAST,,PUNGGOL DR,4 ROOM,PREMIUM APARTMENT,4,6,93,2016,95,Punggol MRT Station,1512.582398,14952.93223,PASIR RIS-PUNGGOL,PAP,452000
2020,5,1.401536312,103.915078,821666.0,NORTH-EAST REGION,PUNGGOL,WATERWAY EAST,,PUNGGOL DR,4 ROOM,PREMIUM APARTMENT,16,18,93,2016,95,Punggol MRT Station,1578.375376,14905.56248,PASIR RIS-PUNGGOL,PAP,520000
